song_id,description,episode_id,tvshow_id
117043,Archie and Fred have dinner with Jughead and FP at Pop's; the older men reminisce about Fred's old band when Pop brings the group the tab; FP then reminds Fred that he owes him.,tt5728930,tt5420376
117044,"Enacting her plan, Veronica, Josie, Kevin and Reggie dance and party at a club.",tt5728930,tt5420376
117040,"Veronica and the group take a break from dancing; Kevin asks Veronica if their night out is helping her, she then explains why her mothers actions affected her so much.",tt5728930,tt5420376
117046,Betty meets with the Blossoms at Pop's to talk with them about helping Polly.,tt5728930,tt5420376
126639,Veronica is at the club and she's told that her card has been declined,tt5728930,tt5420376
117280,Jughead and Archie are talking about FP going to work while he's drinking; A drunken FP walks past a closet with Jason's varsity football jacket inside of it.,tt5728930,tt5420376
112616,Opening; Jughead talks about the Coopers voice over while we see the family getting their pictures taken.,tt5728932,tt5420376
107755,"Everyone discussing what to do about Polly's situation in the lounge, V comes up with the idea of hosting a baby shower for her in the hopes of their mom accepting her choice. B's mom then shows  up",tt5728932,tt5420376
117046,Alice and Hermione are in Pop's discussing Polly's baby and her future.,tt5728932,tt5420376
65938,"Archie, Kevin, Moose and  Joaquin enter the Serpent's bar. Archie approaches a member. Jughead's dad appears.",tt5728932,tt5420376
119296,[Madness cover] Val walks into the baby shower; Jughead carries a food display; He and Betty kiss and talk.,tt5728932,tt5420376
119017,Nana Rose predicts the sex of Polly's baby,tt5728932,tt5420376
87807,Veronica rolls up to the club,tt5728932,tt5420376
44454,"[Neil Young cover] At the end, Polly moves to Thornhill with the Blossoms.",tt5728932,tt5420376
111157,Archie tells the group about the deal he has made with Mrs. Blossom.,tt5728934,tt5420376
136817,"As Archie escorts Cheryl to the tree taping ceremony, she sheds some light on the business troubles the Blossom family is having; Archie comforts Cheryl, and then she taps the tree.",tt5728934,tt5420376
115991,"Polly asks Archie to dance then informs him that Betty needs to stop asking Cheryl questions about her, because she's trying to figure out how the Blossoms were involved in Jason's death; Archie sees Cheryl and her father arguing.",tt5728934,tt5420376
119596,"Valerie walks down the road listening to music when Archie comes running after her to say he's done with the Blossoms, but she walks away from Archie after breaking up with him.",tt5728934,tt5420376
230535,"Veronica apologizes to Ethel, Archie tells Betty and Jughead that he heard the Blossoms talking about Hiriam Lodge, Cheryl mulls the group picture.",tt5728934,tt5420376
119597,S01E10 'The Lost Weekend' promo.,tt5728934,tt5420376
119597,Trailer for S1 E10,tt5728936,tt5420376
81566,Opening montage.,tt5728936,tt5420376
92430,Veronica and Cheryl have a dance off to see who's cherry on top and this is the music played.,tt5728936,tt5420376
120176,Jughead asks where Betty went to when she return from the kitchen with his birthday cake while singing a haunting rendition of 'Happy Birthday'.,tt5728936,tt5420376
120177,An uninvited Cheryl and Chuck arrive with a half the school at Archie's for Jughead's birthday party.,tt5728936,tt5420376
120178,Kevin and Joaquin makeout when FP spots Joaquin he asks to talk to him; Betty goes to ask Chuck to leave the party; FP asks Joaquin what he's heard while at the party.,tt5728936,tt5420376
120179,"At Pop's, Jughead comment how he's layered when Betty calls him a lover and a fighter; Betty tells Jughead about the darkness inside of her, he comforts her, they kiss.
#Bughead!!!",tt5728936,tt5420376
120247,Montage of  different scenes around the school cut inbetween with various characters partying.,tt5728936,tt5420376
120181,"Veronica arrives home when Smithers stops her and gives her a package, pearls from her father; Archie relaxes after cleaning when his father arrives home with his mother.",tt5728936,tt5420376
149154,,tt5728936,tt5420376
203622,Archie and Veronica Kiss,tt5728936,tt5420376
246633,[Suede James Remix - Instrumental version],tt5728936,tt5420376
246630,,tt5728936,tt5420376
246631,,tt5728936,tt5420376
246632,,tt5728936,tt5420376
121109,Pussycats sing; Montage as students get ready for homecoming; Principal Weatherbee refuses Betty's request.,tt5728940,tt5420376
121108,Archie tries to explain why he hasn't called Veronica back since the night they spent together.,tt5728940,tt5420376
121112,"While working on the dance decorations, Betty gets a call from Polly.",tt5728940,tt5420376
123065,"At Homecoming, Jughead's dad drops off Jughead and Betty.",tt5728940,tt5420376
121110,Hermione thanks Fred; Jughead tells Betty that he wants to talk after the dance; Betty asks Cheryl about Polly's absence.,tt5728940,tt5420376
114898,Betty and Kevin; Weatherbee brings Mayor McCoy over and asks to speak with Betty.,tt5728940,tt5420376
121111,"At the dance, Archie and Veronica perform; Montage.",tt5728940,tt5420376
66375,Mary and Fred talk; Jughead interrupts Kevin and Joaquin to ask about Betty; Betty confronts Archie and Veronica.,tt5728940,tt5420376
97876,"Cheryl tucks in Polly, sees her mom crying, then palms her Nana's ring; At Pops, Betty looks for Jughead; Veronica, Archie and Betty talk.",tt5728940,tt5420376
121072,,tt5728940,tt5420376
121816,Season 1 Episode 12 Promo.,tt5728940,tt5420376
121566,"Betty texts Archie to say she's worried about Jughead, he then suggests they go find him; Jughead phones his mom to tell her he brought a ticket and is coming for a visit.",tt5728942,tt5420376
121569,"At Pop's, Mary fills Jughead and Archie in on what she found out about FP's case while posing as his lawyer; Mary advises Jughead to take the time to say something to FP before he's arraigned.",tt5728942,tt5420376
121567,Veronica asks Betty and Archie why they didn't invite her to search for Jug. She states the obvious place to find Jughead and heads with them to Pop's and tells him that someone is framing FP.,tt5728942,tt5420376
230536,"Betty, Archie, Veronica, Jughead and Kevin discover Jason's killer; Betty calls Cheryl, she confronts her father.",tt5728942,tt5420376
135671,Murder of Jason,tt5728942,tt5420376
115792,"Sheriff Keller and the police arrive at the Blossom residence to arrest Cliff, but find him hanging in the barn surrounded by drugs.",tt5728942,tt5420376
246632,,tt5728942,tt5420376
98458,"Archie, Betty and Veronica rush to the South Side High to check on Jughead; Cheryl sets out her white dress, then lays down.",tt5728946,tt5420376
127899,Cheryl attempts suicide and Archie rushes to her.,tt5728946,tt5420376
121891,Veronica joins Archie in the dressing room as he rehearses a song for the Jubilee with his newly broken hand.,tt5728946,tt5420376
121883,"Archie, Veronica, Josie and The Pussycats perform at the 75th Anniversary Jubilee.",tt5728946,tt5420376
121882,"Archie, Betty, Jughead and Veronica, or the core four hang out at Pop's.",tt5728946,tt5420376
128414,Jughead and Betty say that they love each other and then they kiss.,tt5728946,tt5420376
121879,"Archie and Veronica get close at the Pembroke. Meanwhile Jughead and Betty are also doing the same thing in FP’s trailor, they get interrupted by the Serpents, who give Jughead a Serpent jacket.",tt5728946,tt5420376
136416,Archie with his dad at Pop's Diner towards the end.,tt5728946,tt5420376
120179,,tt6618896,tt5420376
246630,,tt6618896,tt5420376
81566,,tt6618896,tt5420376
149154,,tt6618896,tt5420376
246631,,tt6618896,tt5420376
246632,,tt6618896,tt5420376
246633,[Suede James Remix-Instrumental version],tt6618896,tt5420376
92430,Veronica gets late to the Vixens practice; Cheryl says to make a competition to see if Veronica goes to the back or front of the squad.,tt6618896,tt5420376
120178,,tt6618896,tt5420376
120181,[Empire of The Sun cover version],tt6618896,tt5420376
131882,CWTV Shows Fall Promo,tt6618896,tt5420376
134107,Riverdale Season 2: Official Trailer; Riverdale Season 2 'Back Again',tt6618896,tt5420376
134101,Riverdale Season 2 'Motive' Promo,tt6618896,tt5420376
134110,Riverdale Season 1 Bloopers Gag Reel,tt6618896,tt5420376
134138,"Archie races to get his father to the hospital; Fred is rushed into surgery, Archie is left waiting.",tt6618896,tt5420376
134139,"Jughead, Betty and Veronica receive calls about Fred's shooting then race to the hospital to be by Archie's side.",tt6618896,tt5420376
134143,Veronica joins Archie in the shower.,tt6618896,tt5420376
134172,(Dream sequence) Veronica walks down the aisle to marry Archie; Fred and Mary share a look as Archie gets married.,tt6618896,tt5420376
134174,"Jughead and Betty kiss. Back at the trailer, Jughead arrives to find two serpents. Veronica goes home and greets her Dad. Archie stays up with a bat to protect his father.",tt6618896,tt5420376
134239,"In Greendale, Ms. Grundy has another sexual relationship with a student.",tt6618896,tt5420376
134459,Reggie returns to his locker when Midge Klump stops by and asks if he has any 'jingle-jangle'; Reggie notice Archie at the counslers office and goes over to him.,tt6746362,tt5420376
130273,"Jughead goes to the tattoo palour to seek Legal advise with the Snake Charmer, Penny Peabody in order to save his father from prison.",tt6746362,tt5420376
134462,Betty and Jughead have a meal at Pop's as they grill him on the buyer of the Chock'lite Shoppe; Jughead asks Pop to make his father a last meal; Seeing Jughead and Pop commiserate Betty forms a plan.,tt6746362,tt5420376
41380,Veronica helps serve at Pop's; Josie confronts Betty about advertising that they'd be performing at Pop's.,tt6746362,tt5420376
134463,"The Pussycats perform at Pop's Retro Night with Cheryl; Archie arrives at the diner, he has a flashback to the night of the shooting as Veronica welcomes him with a kiss.",tt6746362,tt5420376
55225,Veronica insists that Archie take a seat while she gets him a drink; Veronica sees her parents walking into the diner; Hiram proposes that Lodge Industries make a charitable donation to Pop's for V.,tt6746362,tt5420376
60808,Archie buys a gun from Dilton; Archie finds peace with a gun in his possesion; Midge and Moose do Jingle-Jangle and have a makeout session when the Black Hood appears and shoots them.,tt6746362,tt5420376
246634,,tt6746362,tt5420376
135665,,tt6746362,tt5420376
246635,,tt6746366,tt5420376
246637,,tt6746366,tt5420376
134770,Hiram invites Archie over for dinner later that week; Archie goes into the garage where checks on the gun then picks up a '(The) Red Circle' comic and finds inspiration in the vigilante hero.,tt6746366,tt5420376
246636,Veronica and Archie at Pop's talk about the dinner with her parents.,tt6746366,tt5420376
134772,Reggie picks up Archie for their Red Circle patrol; Reggie shows Archie the 'old school' weapons he brought for the patrol.,tt6746366,tt5420376
134773,"Kevin begins his night run from Pop's, Cheryl watches him from inside the diner.",tt6746366,tt5420376
136968,Cheryl at Pop's see Kevin go for a run,tt6746366,tt5420376
101823,Hiram agrees to let Veronica have more active role in the business; Jughead joins the Serpents for lunch; Kevin ignores Betty; Archie & the Red Circle record a message for the Black Hood.,tt6746366,tt5420376
136448,Josie & the Pussycats and Veronica perform at the open house; Jughead is jumped by the goolies. Nick tries to rape Cheryl but ends up getting beat up by Ronnie and the Pussycats.,tt6746366,tt5420376
135270,Mayer McCoy places poster town emergency meeting; Jughead researches for his article; Montage as the townspeople of Riverdale react to the Black Hoods letter; Archie practices with his gun.,tt6746372,tt5420376
135271,Jughead listens to music as he researches serial killers when Toni stops by the Red & Black newsroom. and star doing it together.,tt6746372,tt5420376
135283,The Bulldogs vs. the Serpents; Alice and Fred  get into a heated face off during the town meeting.,tt6746372,tt5420376
135653,(0:18) Betty receives call from the Black Hood; repeats (0:33); (0:51); (0:52); (0:58),tt6746380,tt5420376
135659,"Jughead goes through the Serpents first trial of initiations by stating the Serpent laws, then he is led to his next trial, which he's told by Toni involves snakes and a dagger.",tt6746380,tt5420376
135722,Toni tells Jughead he is almost a Serpent.,tt6746380,tt5420376
17401,Pop shows Alice the article that Betty published of her past as a Serpent.,tt6746380,tt5420376
135663,"Jughead meets Betty at Pop's, she greets him with a kiss; Jughead expresses his concern over the fallout from her article, then lies to Betty about the snake bite on his hand.",tt6746380,tt5420376
134279,"Montage of all guest at Nick's party partaking in Jingle Jangle, as Betty sits sideline; Veronica tries to get Betty to join in on the fun which causes Betty to go off on her.",tt6746380,tt5420376
